age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income_label
51,1,217647,16,10,1,10,2,3,1,0,0,40,40,0
42,3,190543,16,10,3,13,6,5,1,0,0,40,40,1
36,3,410489,10,13,1,10,2,5,2,0,0,45,40,0
27,2,247507,10,13,5,10,4,5,2,0,0,35,40,0
34,3,217460,10,13,3,4,1,5,2,0,0,45,40,1
33,2,262042,12,9,1,1,4,5,1,0,1138,40,40,0
34,4,62396,10,13,5,10,2,5,1,0,0,62,40,1
26,3,203777,16,10,5,12,2,3,1,0,0,37,40,0
46,3,174426,16,10,3,7,1,5,2,0,0,40,40,0
56,3,109015,16,10,3,4,6,5,1,7688,0,50,40,1
55,5,95149,16,10,3,14,1,5,2,0,0,99,40,0
50,3,44368,16,10,3,4,1,5,2,0,0,40,40,0
24,3,186221,2,7,1,12,5,5,1,0,0,35,40,0
19,3,265576,12,9,5,6,4,5,2,0,0,50,40,0
57,6,141459,16,10,1,10,5,5,1,0,0,40,40,0
57,3,173090,12,9,7,12,5,5,1,0,0,32,40,0
18,1,280728,16,10,5,12,4,5,1,0,0,32,40,0
61,2,28375,13,14,1,10,2,5,1,0,0,70,40,0
56,3,102106,12,9,3,6,1,5,2,0,0,40,40,0
59,3,159008,16,10,3,11,1,5,2,0,0,56,40,0
21,3,126613,12,9,5,12,2,5,1,0,0,40,40,0
76,1,25319,13,14,7,10,2,5,1,0,0,15,40,0
26,3,302097,12,9,3,7,1,5,2,3464,0,48,40,0
47,3,374580,12,9,6,12,2,5,1,0,0,52,40,0
40,3,360884,16,10,3,1,6,5,1,7298,0,40,40,1
32,3,229051,16,10,3,10,1,5,2,0,0,40,40,0
52,3,194580,5,3,1,5,5,5,2,0,0,40,40,0
34,3,141118,10,13,4,10,2,5,1,0,0,35,40,0
25,3,106889,12,9,3,1,6,5,1,0,0,30,40,0
27,3,155057,16,10,3,10,1,5,2,0,0,50,40,1
35,3,48404,12,9,5,12,4,5,1,0,0,40,40,0
48,3,33669,16,10,3,14,1,5,2,0,0,60,40,0
40,2,163725,10,13,3,10,1,5,2,7688,0,40,40,1
29,3,349154,1,6,6,5,5,5,1,0,0,40,14,0
25,3,483822,12,9,5,8,4,5,2,0,0,40,8,0
36,3,91037,12,9,3,1,6,5,1,0,0,40,40,1
23,3,96585,12,9,5,6,2,5,2,0,0,30,40,0
38,3,107630,10,13,3,4,1,5,2,0,0,40,40,0
34,5,349148,16,10,3,3,1,5,2,0,0,40,40,0
25,3,31350,12,9,5,6,2,5,2,0,0,60,9,0
47,3,161311,12,9,1,7,5,5,1,0,0,30,40,0
57,3,390856,5,3,3,5,1,5,2,0,0,45,27,0
61,3,221447,12,9,5,7,2,3,1,0,0,40,40,0
53,1,117847,8,12,3,1,1,5,2,0,0,40,40,0
47,4,192894,10,13,3,4,1,5,2,0,1902,45,40,1
50,3,77905,10,13,1,1,2,5,1,0,0,8,40,0
49,1,179869,12,9,3,3,1,5,2,0,0,40,40,1
51,5,127149,2,7,3,5,1,5,2,0,0,45,40,1
53,3,104461,10,13,5,8,2,5,2,8614,0,50,23,1
25,2,44216,12,9,1,1,2,1,1,0,0,35,40,0
33,3,181091,16,10,3,10,1,5,2,0,0,40,40,0
55,5,308746,15,15,7,10,2,5,2,0,0,55,40,1
25,3,178037,12,9,3,14,1,5,2,0,0,40,40,0
26,3,164018,10,13,3,12,1,5,2,4064,0,50,40,0
36,3,115360,1,6,3,7,4,5,1,3464,0,40,40,0
30,3,263150,12,9,1,7,5,5,1,0,0,20,40,0
43,5,350387,12,9,3,3,1,5,2,0,0,60,40,0
28,3,354095,16,10,5,12,2,5,1,0,0,40,40,0
21,3,242912,12,9,5,8,3,5,1,0,0,35,40,0
29,3,38353,12,9,3,3,1,5,2,0,0,45,40,0
37,6,270278,12,9,1,1,5,5,1,0,0,12,34,0
27,3,165519,12,9,3,3,1,5,2,0,0,40,40,0
40,3,287079,12,9,5,5,2,5,2,0,0,55,40,0
57,3,201991,10,13,3,10,1,5,2,0,0,40,40,0
39,6,121838,12,9,1,8,5,3,1,0,0,40,40,0
42,3,236110,5,3,4,3,2,5,2,0,0,40,34,0
30,3,208668,8,12,5,10,2,3,1,0,0,25,40,0
26,3,288592,12,9,5,1,2,5,1,0,0,40,40,0
40,3,168071,9,11,1,13,2,5,2,3325,0,40,40,0
54,6,44172,12,9,6,4,5,5,1,0,0,38,40,0
57,5,134286,16,10,6,12,2,5,2,0,0,35,40,0
49,3,171301,12,9,3,7,6,3,1,0,0,40,40,0
21,3,132320,2,7,5,3,2,5,2,0,0,35,40,0
62,3,311495,16,10,1,4,2,5,1,0,0,40,40,0
67,5,179285,10,13,3,12,1,5,2,0,0,30,40,0
32,3,281540,16,10,3,13,1,5,2,0,0,50,40,0
27,3,247819,16,10,5,1,2,5,1,0,0,15,40,0
18,3,159561,2,7,5,14,4,5,2,0,0,20,40,0
27,3,493689,10,13,5,13,2,3,1,0,0,40,10,0
38,3,342448,16,10,3,4,1,5,2,0,0,55,40,1
31,3,348491,10,13,5,4,2,3,1,0,0,40,40,0
43,6,47818,10,13,5,10,2,5,1,0,0,40,40,0
36,5,344351,12,9,5,14,4,5,2,0,0,40,40,0
38,4,187934,12,9,3,8,6,5,1,0,0,20,32,0
44,3,203897,10,13,4,1,2,5,1,0,0,40,5,0
41,3,179580,16,10,1,8,2,5,1,0,0,36,40,1
22,5,210165,16,10,5,3,2,5,2,0,0,40,40,0
33,3,195576,12,9,3,4,1,5,2,4386,0,60,40,0
90,3,226968,6,4,3,7,1,5,2,0,0,40,40,0
42,2,189956,10,13,1,10,5,3,1,0,0,30,40,0
27,3,47907,10,13,5,10,2,5,1,0,0,48,40,0
22,3,88126,10,13,5,4,4,5,2,0,0,40,40,0
63,3,237379,1,6,3,14,1,5,2,0,0,40,40,0
59,3,188041,12,9,1,6,2,3,2,0,0,40,40,0
47,3,148995,13,14,3,4,1,5,2,0,0,65,40,1
24,3,278130,8,12,5,1,2,5,2,0,0,40,40,0
36,3,220511,16,10,3,3,1,5,2,0,0,40,40,0
53,3,257940,12,9,3,7,1,5,2,2829,0,40,40,0
58,3,147707,12,9,3,4,1,5,2,15024,0,60,40,1
49,5,208872,12,9,3,5,1,5,2,0,1672,98,40,0
58,3,212534,12,9,3,3,1,5,2,0,0,40,40,0
30,3,29235,16,10,5,1,3,5,1,0,0,20,40,0
20,3,107658,16,10,5,13,2,5,1,0,0,10,40,0
67,1,65475,12,9,3,13,1,5,2,0,0,40,40,1
45,5,149218,10,13,3,5,1,5,2,0,0,77,40,0
35,5,361888,10,13,3,12,1,5,2,0,0,60,25,0
30,3,271933,12,9,1,1,2,5,1,0,0,40,40,0
35,3,139364,12,9,3,12,1,5,2,0,1902,40,40,1
21,3,225823,16,10,5,1,2,5,1,0,0,40,40,0
24,3,234460,7,5,5,7,4,3,1,0,0,40,6,0
50,3,167886,16,10,3,12,1,5,2,0,0,40,40,1
42,5,238188,12,9,3,14,1,5,2,0,0,96,40,0
33,3,70447,12,9,5,14,3,2,2,0,0,40,40,0
26,6,208122,10,13,5,10,2,5,2,0,0,15,40,0
24,3,107801,12,9,5,1,4,5,1,0,0,40,40,0
42,3,276218,12,9,3,12,6,5,1,0,0,40,40,1
54,3,156877,12,9,3,3,1,5,2,0,0,40,13,0
19,3,410543,12,9,5,1,2,5,1,0,0,40,40,0
35,5,170174,12,9,3,3,1,5,2,7298,0,60,40,1
43,3,227065,13,14,3,4,1,5,2,0,0,43,40,1
33,3,103435,9,11,6,10,2,5,2,0,0,45,40,0
26,1,211596,13,14,5,10,2,5,2,0,0,40,40,0
35,3,361888,16,10,1,7,5,5,2,0,0,40,40,0
20,3,353195,12,9,5,3,2,5,2,0,0,35,40,0
21,3,275291,16,10,5,12,4,5,2,0,0,12,40,0
46,3,148738,12,9,3,6,1,5,2,0,1740,35,40,0
46,3,83064,8,12,3,7,1,5,2,0,0,40,40,1
46,2,216414,16,10,3,11,1,5,2,0,0,40,40,1
30,3,103596,12,9,5,11,2,5,2,0,0,99,40,0
17,3,25051,1,6,5,8,4,5,2,0,0,16,40,0
28,3,125527,16,10,5,12,2,5,2,0,0,50,40,0
54,3,170562,16,10,3,4,1,5,2,0,0,48,40,1
39,3,176101,10,13,3,3,1,5,2,0,0,40,40,0
39,5,164593,11,16,5,10,2,5,2,4787,0,40,40,1
53,3,150726,16,10,1,1,2,5,1,0,0,40,40,0
57,2,323309,6,4,1,8,2,5,2,0,0,40,40,0
25,3,180778,12,9,5,3,2,5,2,0,0,75,40,0
34,5,111985,12,9,3,3,1,5,2,0,0,50,40,0
48,3,186539,16,10,3,10,1,5,2,0,0,40,40,0
17,3,191260,7,5,5,8,4,5,2,1055,0,24,40,0
50,4,67794,12,9,4,12,2,5,2,0,0,60,40,0
42,3,204235,16,10,3,10,1,5,2,0,0,40,40,1
46,3,176684,8,12,5,1,2,5,1,0,0,40,40,0
69,3,141181,5,3,3,1,1,5,2,1797,0,40,40,0
42,1,460214,16,10,3,1,1,5,2,0,0,40,40,1
53,1,90127,16,10,3,11,1,5,2,0,0,60,40,1
26,3,279145,12,9,3,3,1,5,2,0,0,50,40,0
42,3,126701,10,13,1,1,5,5,2,9562,0,45,40,1
33,5,48702,9,11,3,5,1,5,2,0,0,65,40,0
17,2,244856,2,7,5,10,4,5,1,0,0,40,40,0
33,3,82393,12,9,5,3,4,2,2,0,0,40,40,0
28,3,114967,10,13,3,10,1,5,2,0,0,40,40,1
28,3,45613,16,10,5,9,2,5,1,0,0,40,40,0
46,2,236827,7,5,6,8,5,3,1,0,0,40,40,0
37,3,179468,12,9,3,3,1,5,2,0,0,40,40,0
22,3,127647,12,9,5,8,4,5,1,0,0,36,40,0
35,3,360814,7,5,1,3,2,5,2,0,0,45,40,0
18,3,237646,16,10,5,1,4,5,2,0,0,30,40,0
59,3,108496,13,14,3,4,1,5,2,0,0,45,40,1
51,3,159910,10,13,1,4,2,3,2,10520,0,40,40,1
41,3,207578,8,12,3,4,1,3,2,0,0,50,20,1
32,3,107417,12,9,5,8,2,5,2,0,0,37,40,0
48,1,33109,10,13,1,4,5,5,2,0,0,58,40,1
27,1,46442,10,13,5,11,2,5,1,0,0,35,40,0
23,3,482082,3,8,5,7,4,5,2,0,0,21,27,0
41,3,349703,8,12,3,5,1,2,2,0,0,40,40,0
34,3,110978,15,15,5,10,2,2,1,0,0,40,40,0
27,3,152231,16,10,3,7,1,5,2,0,0,45,40,0
44,5,37618,12,9,3,5,1,5,2,0,0,40,40,1
64,3,379062,16,10,7,1,5,5,1,0,0,12,40,0
17,3,222618,2,7,5,12,4,3,1,0,0,30,40,0
24,5,83374,16,10,5,10,2,2,2,0,0,30,40,1
33,3,146440,16,10,3,3,1,5,2,0,1740,40,40,0
21,3,451996,12,9,5,12,4,5,2,0,0,40,40,0
64,3,321166,10,13,1,12,2,5,1,0,0,5,40,0
28,3,187160,15,15,1,10,5,5,2,0,0,55,40,0
23,3,67958,16,10,5,8,2,5,1,0,0,30,40,0
41,3,166740,12,9,3,7,1,5,2,0,0,40,40,0
23,6,110128,16,10,5,8,4,5,2,0,0,40,40,0
33,3,160784,1,6,3,3,1,5,2,0,0,40,40,0
44,3,298885,12,9,3,3,1,5,2,0,0,40,40,0
36,3,172538,12,9,3,3,1,5,2,0,0,52,40,1
35,3,280966,16,10,3,12,1,5,2,0,0,40,40,0
47,4,101926,10,13,1,4,2,5,2,0,0,70,40,1
61,3,197286,7,5,3,3,1,5,2,0,0,40,40,0
27,3,153078,15,15,5,10,4,2,2,0,0,40,40,0
24,3,182276,12,9,3,8,6,5,1,0,0,25,40,0
57,3,161964,12,9,3,3,1,5,2,0,0,55,40,0
23,3,212619,12,9,3,7,1,5,2,0,0,50,40,0
60,4,181196,16,10,3,4,1,5,2,0,0,40,40,1
41,3,115849,12,9,3,14,1,5,2,0,0,40,40,0
43,6,227910,9,11,3,10,6,5,1,0,0,40,40,1
75,5,213349,12,9,3,5,1,5,2,0,0,20,40,0
22,3,197583,10,13,5,12,2,5,1,0,0,20,40,0
52,1,424012,16,10,1,4,2,5,1,0,0,40,40,0
20,3,189888,3,8,5,8,2,5,2,0,0,40,40,0
32,3,217460,7,5,3,14,1,5,2,0,0,50,40,0
18,3,27620,12,9,5,1,2,5,1,0,0,25,40,0
24,3,146706,16,10,5,8,2,5,1,0,0,30,40,0
22,3,112693,12,9,3,3,1,5,2,0,0,35,40,0
17,3,132755,2,7,5,12,4,5,2,0,0,15,40,0
32,3,212276,10,13,3,10,1,5,2,0,0,60,40,1
28,3,214689,10,13,5,6,3,5,2,0,0,25,40,0
25,3,195201,12,9,3,12,1,4,2,0,0,50,40,0
25,3,34803,10,13,5,4,4,5,1,0,0,20,40,0
47,3,370119,15,15,3,10,1,5,2,0,0,50,40,1
28,3,192384,16,10,3,6,1,5,2,0,0,40,40,1
18,3,173585,2,7,5,8,4,5,2,0,0,15,30,0
38,3,229236,12,9,3,14,1,4,2,0,0,40,34,0
25,3,252752,16,10,5,14,2,5,1,0,0,45,40,0
32,3,228265,12,9,5,6,4,5,1,0,0,30,40,0
20,3,95918,7,5,3,7,1,5,2,0,0,40,40,0
29,3,285290,2,7,5,8,5,3,1,0,0,40,40,0
26,3,290213,16,10,6,5,4,5,2,0,0,40,40,0
53,3,166368,16,10,5,3,2,5,2,0,0,40,40,0
41,3,192712,12,9,5,1,3,5,1,0,0,40,40,0
47,3,116279,12,9,1,3,5,5,1,0,0,43,40,0
47,2,154940,13,14,5,10,2,5,1,0,0,45,40,1
48,3,313925,8,12,3,10,6,5,1,0,0,30,40,1
24,3,172146,7,5,5,7,2,5,2,0,1721,40,40,0
31,3,137681,16,10,3,8,1,5,2,0,0,40,40,0
19,3,187161,16,10,5,12,4,5,1,0,0,25,40,0
40,3,226608,16,10,1,13,2,5,2,0,0,30,14,1
45,3,168038,10,13,1,12,2,5,2,0,0,60,40,1
33,3,34848,16,10,3,8,1,5,2,0,0,40,40,0
29,3,213692,16,10,5,3,4,5,2,0,0,45,40,0
24,3,211968,16,10,5,12,2,5,1,0,0,24,40,0
49,5,192203,7,5,3,3,1,5,2,0,0,40,2,0
62,3,123582,1,6,1,8,5,5,1,0,0,40,40,0
50,4,321822,15,15,3,10,1,5,2,0,0,75,40,1
38,3,213716,9,11,1,8,2,5,1,0,0,30,40,0
40,3,326232,16,10,1,14,5,5,2,0,0,40,40,1
36,3,203717,12,9,1,3,5,5,2,0,0,40,40,0
49,1,128990,10,13,3,10,1,5,2,0,0,40,40,1
47,3,120939,16,10,3,13,1,5,2,0,0,45,40,0
48,2,177018,13,14,3,10,1,5,2,0,0,50,40,1
43,3,198330,13,14,7,10,5,3,1,0,0,37,40,0
23,3,346480,12,9,5,1,2,5,1,0,0,50,40,0
68,4,136218,12,9,7,8,5,5,1,0,0,15,40,0
40,3,346847,9,11,6,10,3,5,1,0,0,40,40,0
22,2,123727,16,10,5,10,2,5,1,0,0,21,40,0
41,3,315834,10,13,5,10,2,5,1,0,1876,40,40,0
31,3,113364,8,12,3,7,1,5,2,0,0,55,40,0
41,5,197176,10,13,3,5,1,5,2,0,0,75,40,1
66,4,102663,6,4,3,4,1,5,2,0,0,50,40,0
29,3,119052,12,9,5,6,2,3,1,0,0,40,40,0
46,3,162030,12,9,7,1,5,5,1,0,0,43,40,0
28,5,188278,10,13,3,3,1,5,2,0,0,55,40,0
36,3,209629,12,9,3,7,1,5,2,0,0,40,40,0
42,3,183205,12,9,1,4,5,5,1,0,0,45,40,0
21,3,204596,16,10,5,8,4,5,1,0,0,20,40,0
62,2,76720,10,13,3,10,6,5,1,0,0,40,40,0
24,3,314823,12,9,5,12,4,5,2,0,0,40,6,0
20,3,230891,16,10,5,12,2,5,2,0,0,45,40,0
43,3,198965,16,10,3,12,1,5,2,0,0,38,40,1
66,3,193132,7,5,6,8,2,3,1,0,0,30,40,0
34,5,313729,10,13,3,12,1,5,2,0,0,60,40,1
52,4,74712,12,9,3,12,1,2,2,0,0,40,40,1
39,3,82540,16,10,3,4,1,5,2,0,0,60,40,0
23,3,157951,16,10,5,4,2,5,1,0,0,50,40,0
25,3,178478,10,13,5,13,4,5,1,0,0,40,40,0
53,3,242859,16,10,6,1,4,5,2,0,0,40,5,0
19,3,196857,12,9,5,8,2,5,1,0,0,40,40,0
27,5,243569,12,9,3,12,1,5,2,0,0,40,40,0
25,3,512771,7,5,3,14,1,5,2,0,0,45,40,0
41,3,193995,12,9,5,3,2,5,2,0,0,44,40,0
48,3,202117,2,7,1,8,2,5,1,0,0,34,40,0
60,3,88055,15,15,3,10,1,5,2,3781,0,16,40,0
53,3,335481,12,9,3,1,6,3,1,0,0,32,40,0
35,3,224512,13,14,3,12,1,5,2,0,0,55,40,1
36,2,382635,10,13,1,1,5,5,1,0,0,35,17,0
45,3,120724,13,14,3,4,1,5,2,4386,0,40,40,0
24,3,162282,12,9,5,3,2,5,2,0,0,40,40,0
33,6,174171,16,10,6,13,2,5,2,0,0,12,40,0
19,3,307496,16,10,5,8,4,5,1,0,0,16,40,0
37,3,125550,12,9,5,13,2,5,1,14084,0,35,40,1
35,3,306678,12,9,3,7,1,5,2,2885,0,40,40,0
36,1,184556,10,13,3,4,6,5,1,0,0,40,40,0
24,3,293091,12,9,3,6,1,5,2,0,0,40,40,0
31,3,159187,16,10,3,3,1,5,2,0,0,40,40,1
26,3,111243,12,9,5,1,5,5,1,0,0,35,40,0
27,3,335421,13,14,5,4,4,5,1,0,0,40,40,0
38,3,183279,16,10,3,4,1,5,2,0,0,44,40,1
42,3,176286,8,12,3,4,1,5,2,0,0,40,40,1
50,3,146310,7,5,3,7,1,5,2,0,0,40,40,0
39,3,96452,13,14,3,4,1,5,2,0,0,55,40,1
38,3,198170,9,11,3,12,1,5,2,0,0,40,40,0
24,3,440138,12,9,5,9,2,5,1,0,0,45,9,0
30,3,97521,10,13,3,12,1,5,2,0,0,50,40,1
36,3,281021,12,9,5,14,2,5,2,0,0,45,40,0
41,3,223062,16,10,6,8,2,3,2,0,0,40,40,0
28,3,132686,10,13,3,4,1,5,2,0,0,55,40,0
42,5,121718,12,9,3,3,1,5,2,0,0,24,40,0
41,5,157686,16,10,3,4,1,5,2,0,0,40,40,1
57,3,158827,12,9,6,3,5,5,2,0,0,40,40,0
31,3,97933,16,10,5,1,2,5,1,0,0,40,40,0
23,3,231160,16,10,5,8,4,5,2,0,0,25,40,0
28,3,124680,10,13,5,4,2,5,1,6849,0,60,40,0
21,3,260617,1,6,3,7,1,5,2,0,0,36,40,0
29,3,147889,8,12,3,13,6,5,1,0,0,40,40,0
42,3,198316,9,11,1,3,2,5,2,0,0,35,40,0
46,3,136162,9,11,1,12,5,5,1,0,0,40,40,0
40,3,162098,12,9,1,1,5,5,1,0,0,30,40,0
50,3,81548,12,9,3,10,1,5,2,0,0,40,40,0
41,3,353541,12,9,3,7,1,5,2,0,0,40,27,0
18,3,116528,16,10,5,3,2,5,2,0,0,30,40,0
41,5,344329,12,9,3,8,1,5,2,0,0,10,40,0
26,3,193945,8,12,5,13,2,5,2,0,0,45,40,0
25,3,430084,16,10,5,14,2,3,2,0,0,40,40,0
47,6,141483,7,5,1,8,2,5,1,0,0,40,40,0
42,3,181265,9,11,3,14,1,5,2,0,0,48,40,0
49,3,337666,12,9,1,7,2,3,2,0,0,40,40,0
35,3,138992,13,14,3,10,3,5,2,7298,0,40,40,1
59,3,165922,10,13,3,10,1,5,2,15024,0,40,40,1
46,4,120131,15,15,3,10,1,5,2,99999,0,60,40,1
29,5,341672,12,9,4,14,3,2,2,0,1564,50,20,1
56,3,157749,16,10,3,5,1,5,2,0,0,60,40,1
44,3,214415,16,10,6,10,5,3,1,0,0,40,40,0
21,3,57916,6,4,5,7,4,5,2,0,0,40,40,0
42,3,262425,16,10,3,10,1,5,2,0,0,50,40,0
43,6,218542,12,9,5,1,5,3,1,0,0,40,40,0
19,3,501144,16,10,5,12,3,3,1,0,0,40,40,0
38,3,242720,13,14,3,10,1,5,2,0,0,35,40,1
25,3,177017,12,9,5,12,2,5,2,0,1504,37,40,0
65,3,154171,15,15,3,10,1,5,2,20051,0,60,40,1
21,3,148444,16,10,5,12,4,5,1,0,0,25,40,0
41,3,108713,1,6,5,12,4,5,1,0,0,40,40,0
45,3,178319,10,13,3,7,1,5,2,0,0,40,40,1
66,3,66008,12,9,7,9,2,5,1,0,0,50,9,0
54,3,215990,13,14,3,4,1,5,2,0,1887,44,40,1
44,3,156815,12,9,1,1,2,5,1,0,0,40,40,0
26,3,122999,13,14,5,10,2,5,2,8614,0,40,40,1
22,3,175883,12,9,5,1,4,5,1,0,0,40,40,0
51,3,233149,8,12,3,4,1,5,2,0,0,45,40,1
35,3,144322,8,12,1,4,2,5,1,0,0,50,40,0
45,3,353012,12,9,1,14,2,5,2,0,0,40,40,0
45,3,188386,12,9,3,6,1,5,2,0,1628,45,40,0
45,3,362883,16,10,3,14,1,5,2,0,0,40,40,0
29,3,120986,12,9,3,14,1,1,2,0,0,65,40,0
34,3,24529,12,9,7,1,5,5,2,0,0,15,40,0
20,2,194630,16,10,5,8,2,5,2,0,0,40,40,0
17,3,73145,7,5,5,3,4,5,1,0,0,16,40,0
48,4,38240,12,9,3,5,1,5,2,0,0,40,40,1
51,3,360131,5,3,3,3,3,5,1,0,0,40,40,0
20,3,155775,12,9,5,3,4,5,2,0,0,30,40,0
37,5,352882,12,9,1,4,2,2,1,0,0,70,36,1
51,3,96062,16,10,3,12,1,5,2,0,1977,40,40,1
44,1,201435,9,11,3,3,1,3,2,0,0,40,40,1
26,3,22328,10,13,3,12,1,5,2,0,0,40,40,1
47,3,229737,12,9,3,3,1,5,2,0,0,45,40,1
48,3,125120,16,10,3,1,6,5,1,0,0,37,40,0
48,3,207120,16,10,3,10,1,5,2,0,0,40,40,0
36,5,295127,12,9,3,5,1,5,2,0,0,84,40,0
48,3,181758,16,10,1,1,5,5,1,0,0,40,40,0
45,3,174794,10,13,6,10,5,5,1,0,0,56,11,0
26,3,116044,2,7,6,3,3,5,2,2907,0,50,40,0
44,3,139907,16,10,5,12,4,5,2,0,0,50,40,0
56,5,157486,1,6,1,12,4,5,2,0,0,40,40,0
35,3,78247,9,11,3,3,1,5,2,0,0,50,40,0
23,5,236804,16,10,5,5,4,5,2,0,0,35,40,0
33,3,256362,16,10,5,8,2,5,2,0,0,35,40,0
33,3,123253,10,13,3,4,1,5,2,0,0,55,40,1
44,3,128485,9,11,3,3,1,3,2,0,0,40,40,0
45,3,140664,8,12,1,14,2,5,2,0,0,55,40,0
33,3,96128,2,7,5,3,4,5,2,0,0,40,40,0
44,3,235786,16,10,3,10,1,5,2,7298,0,45,40,1
39,1,116608,12,9,1,1,5,5,1,0,0,40,40,0
46,4,320124,12,9,3,4,6,1,1,15024,0,40,40,1
44,3,191893,12,9,5,8,4,5,1,0,0,24,40,0
48,3,180446,1,6,3,7,1,3,2,0,0,40,40,0
60,3,56248,16,10,3,12,1,5,2,0,0,40,40,0
24,3,291578,12,9,3,12,1,5,2,0,0,50,40,0
26,6,106812,9,11,1,4,2,5,1,0,0,38,40,0
53,2,207449,1,6,3,8,1,5,2,0,0,40,40,0
46,4,120902,10,13,3,4,1,5,2,3103,0,37,40,1
40,3,96129,12,9,3,12,1,5,2,0,0,72,40,1
42,3,341178,5,3,3,8,1,5,2,0,0,44,27,0
42,4,1097453,10,13,3,12,1,5,2,0,0,60,40,1
21,3,156807,12,9,5,8,4,3,2,0,0,10,40,0
22,3,298227,12,9,5,6,5,5,2,0,0,35,40,0
38,5,115215,1,6,6,7,2,5,2,0,0,40,40,0
69,3,269499,12,9,7,6,2,5,1,0,0,8,40,0
69,3,128348,10,13,3,4,1,3,2,9386,0,50,40,1
34,3,146161,10,13,3,10,1,5,2,0,0,60,40,1
37,3,186191,12,9,3,7,1,5,2,0,0,46,40,0
53,3,188644,14,1,3,8,1,5,2,0,0,40,27,0
53,3,254285,13,14,3,10,1,5,2,0,0,40,40,1
59,3,97168,1,6,3,3,1,5,2,0,0,40,40,1
45,3,266860,13,14,3,4,1,5,2,15024,0,50,40,1
39,3,111499,10,13,5,4,2,5,1,0,0,40,40,0
36,2,139703,13,14,5,10,2,3,1,0,0,40,40,0
48,3,216292,12,9,3,5,1,5,2,0,0,43,40,0
42,5,34037,10,13,5,5,4,5,2,0,0,35,40,0
19,3,544091,12,9,2,1,6,5,1,0,0,25,40,0
39,3,166744,12,9,5,8,4,5,1,0,0,38,40,0
32,3,286675,16,10,5,4,2,5,2,0,0,60,40,0
58,6,40925,10,13,3,4,1,5,2,0,0,40,40,0
39,3,173175,10,13,3,4,1,5,2,15024,0,50,40,1
43,4,286750,15,15,3,10,1,3,2,0,0,99,40,1
21,3,47541,12,9,1,7,3,5,2,0,0,40,40,0
33,3,215306,9,11,5,8,2,5,2,0,0,40,5,0
36,3,143123,15,15,3,10,1,5,2,0,0,50,40,1
62,2,113443,13,14,1,10,2,5,1,10520,0,33,40,1
26,3,29957,13,14,5,13,3,5,2,0,0,25,40,0
34,5,177639,8,12,5,3,2,5,2,0,0,40,40,0
23,3,193949,10,13,5,12,4,5,1,0,0,60,40,0
39,3,183892,12,9,3,7,1,5,2,0,0,40,40,0
34,3,24266,9,11,3,3,1,5,2,7688,0,40,40,1
29,3,232784,8,12,5,4,4,5,2,0,0,40,40,0
39,2,170382,13,14,3,10,6,5,1,0,0,50,9,1
26,3,127202,12,9,1,7,2,5,2,0,0,40,40,0
29,3,144592,15,15,3,10,1,5,2,0,0,50,40,1
30,5,243665,12,9,3,12,1,5,2,0,0,50,40,0
63,3,30602,6,4,4,8,5,1,1,0,0,40,40,0
51,3,99316,3,8,1,14,5,5,2,0,0,50,40,0
22,3,63105,12,9,5,10,4,3,2,0,0,40,40,0
54,3,99434,12,9,3,4,1,5,2,0,0,40,40,1
24,3,41838,16,10,3,3,1,5,2,2407,0,40,40,0
53,1,177212,16,10,5,10,5,5,1,0,0,40,40,0
41,1,106982,16,10,1,10,5,5,1,0,0,40,40,1
56,3,192869,13,14,3,3,1,5,2,0,1977,44,40,1
52,3,183618,12,9,3,6,1,5,2,0,0,40,40,0
28,3,51461,10,13,3,1,1,5,2,0,1887,40,40,1
56,3,174351,3,8,3,3,1,5,2,0,0,40,23,0
48,4,125892,16,10,3,12,1,5,2,0,0,38,40,1
60,3,145493,16,10,1,1,2,5,1,0,0,40,40,0
39,3,315565,12,9,3,14,1,3,2,0,0,40,5,0
30,2,115040,12,9,3,6,3,5,2,0,0,25,40,0
46,3,191357,10,13,3,13,1,5,2,0,0,40,40,0
65,3,344152,13,14,3,10,1,5,2,5556,0,50,40,1
29,3,52199,12,9,4,11,2,5,2,0,0,40,40,0
39,5,65738,16,10,3,8,6,5,1,0,0,15,40,1
37,5,150993,2,7,3,14,1,5,2,0,0,45,40,0
46,5,353012,11,16,3,10,1,5,2,0,1902,50,40,1
52,5,40200,16,10,7,3,2,3,2,0,0,35,40,0
51,3,125796,16,10,3,1,6,3,1,0,0,35,24,0
29,3,261375,12,9,5,1,4,3,1,0,0,60,40,0
39,3,225504,13,14,5,10,2,5,2,0,0,40,40,0
20,3,249543,16,10,5,11,4,5,1,0,0,16,40,0
51,3,224763,6,4,3,14,1,5,2,0,0,40,5,0
53,3,149784,12,9,3,7,1,5,2,0,0,40,40,0
44,3,216411,9,11,6,10,2,5,1,0,0,40,6,0
35,3,281982,16,10,3,10,1,5,2,0,0,40,40,1
25,3,32275,16,10,3,4,6,4,1,0,0,40,40,0
58,3,301867,12,9,3,5,1,5,2,0,0,40,40,0
51,3,162745,12,9,3,3,1,5,2,7298,0,50,40,1
44,3,112517,13,14,3,13,1,5,2,0,0,20,40,1
